eshram_id,worker_name,week_start,week_end,platform,job_type,age,education,experience_months,zone,satisfaction,weekly_income_inr,avg_daily_income_inr,worked_this_week,income_bracket,platform_volatility_index
6771-6236-7161,Yogesh Dave,26-02-2024,03-03-2024,Dunzo,Full-time,20,Primary,58,Rural,Yes,3698,616,1,C,0.42
4465-4777-3713,Kavita Hegde,26-02-2024,03-03-2024,Dunzo,Part-time,29,Secondary,32,Urban,Sometimes,1455,242,1,A,0.42
5974-2046-1311,Suman Malik,26-02-2024,03-03-2024,Dunzo,Part-time,23,Secondary,36,Urban,Always,2062,344,1,A,0.42
9980-6047-2819,Rajesh Malik,26-02-2024,03-03-2024,Dunzo,Full-time,33,Secondary,38,Semi-urban,Yes,3982,664,1,C,0.42
4208-2014-8395,Usha Shaikh,26-02-2024,03-03-2024,Dunzo,Part-time,22,Primary,20,Semi-urban,Sometimes,1246,208,1,A,0.42
6323-9581-2367,Mukesh Rao,26-02-2024,03-03-2024,Dunzo,Full-time,43,Secondary,26,Urban,Yes,3623,604,1,C,0.42
1499-5584-7603,Sunil Menon,26-02-2024,03-03-2024,Dunzo,Part-time,48,Secondary,10,Rural,Always,868,145,1,A,0.42
8357-6432-9198,Girish Tiwari,26-02-2024,03-03-2024,Dunzo,Full-time,19,Primary,39,Semi-urban,No,3419,570,1,B,0.42
9040-5914-4655,Savita Parekh,26-02-2024,03-03-2024,Dunzo,Full-time,20,Primary,39,Urban,Sometimes,3259,543,1,B,0.42
5109-8274-1285,Lalita Ali,26-02-2024,03-03-2024,Dunzo,Full-time,29,Primary,29,Urban,Sometimes,3847,641,1,C,0.42
9261-9046-1608,Rekha Bose,26-02-2024,03-03-2024,Dunzo,Full-time,34,Secondary,59,Semi-urban,Yes,3717,620,1,C,0.42
4854-1032-1196,Suresh Naidu,26-02-2024,03-03-2024,Dunzo,Part-time,23,Primary,14,Semi-urban,Rarely,2101,350,1,A,0.42
6835-4327-9739,Dinesh Reddy,26-02-2024,03-03-2024,Dunzo,Full-time,44,Secondary,25,Semi-urban,Always,3575,596,1,C,0.42
3364-2196-6398,Padma Shenoy,26-02-2024,03-03-2024,Dunzo,Full-time,39,Secondary,5,Semi-urban,No,3542,590,1,C,0.42
7671-6836-1676,Radha Ahmed,26-02-2024,03-03-2024,Dunzo,Full-time,38,Primary,36,Semi-urban,Always,3823,637,1,C,0.42
8126-4230-6414,Divya Mehta,26-02-2024,03-03-2024,Dunzo,Full-time,19,Secondary,28,Semi-urban,Sometimes,3593,599,1,C,0.42
4180-9572-8985,Lalita Parekh,26-02-2024,03-03-2024,Dunzo,Full-time,27,Secondary,25,Rural,No,2982,497,1,B,0.42
5079-3646-3077,Ritesh Nair,26-02-2024,03-03-2024,Dunzo,Full-time,47,Secondary,50,Urban,Yes,3568,595,1,C,0.42
2400-3376-3339,Rohit Mehta,26-02-2024,03-03-2024,Dunzo,Full-time,39,Primary,54,Rural,Sometimes,2954,492,1,B,0.42
9920-4026-7185,Vimala Bose,26-02-2024,03-03-2024,Dunzo,Full-time,23,Secondary,35,Urban,Yes,1766,294,1,A,0.42
3686-5049-4800,Sarita Khan,26-02-2024,03-03-2024,Dunzo,Part-time,27,Secondary,48,Semi-urban,Yes,1417,236,1,A,0.42
3934-5542-7702,Suresh Shah,26-02-2024,03-03-2024,Dunzo,Full-time,31,Secondary,34,Urban,Rarely,3786,631,1,C,0.42
6135-4805-5605,Naveen Chauhan,26-02-2024,03-03-2024,Dunzo,Full-time,21,Secondary,59,Urban,Sometimes,3377,563,1,B,0.42
4448-5403-1398,Sunita Dave,26-02-2024,03-03-2024,Dunzo,Full-time,28,Primary,52,Urban,No,3802,634,1,C,0.42
4708-8668-8628,Usha Ahmed,26-02-2024,03-03-2024,Dunzo,Full-time,37,Secondary,12,Semi-urban,Yes,3756,626,1,C,0.42
2335-9611-1121,Gaurav Patel,26-02-2024,03-03-2024,Dunzo,Full-time,39,Secondary,6,Semi-urban,Always,3508,585,1,C,0.42
8070-7613-1909,Santosh Shaikh,26-02-2024,03-03-2024,Dunzo,Part-time,39,Primary,28,Semi-urban,Always,1391,232,1,A,0.42
1595-1805-3262,Nilesh Bhatt,26-02-2024,03-03-2024,Dunzo,Full-time,26,Secondary,40,Semi-urban,Yes,2516,419,1,A,0.42
1015-6502-4755,Kamla Poojary,26-02-2024,03-03-2024,Dunzo,Full-time,20,Secondary,30,Urban,Sometimes,2762,460,1,B,0.42
6417-3646-4360,Praveen Dave,26-02-2024,03-03-2024,Dunzo,Part-time,34,Primary,9,Urban,No,1294,216,1,A,0.42
4302-3011-7837,Rohit Jain,26-02-2024,03-03-2024,Dunzo,Part-time,28,Secondary,42,Urban,Sometimes,940,157,1,A,0.42
2024-2715-9869,Anita Reddy,26-02-2024,03-03-2024,Dunzo,Part-time,31,Primary,10,Urban,Sometimes,1054,176,1,A,0.42
2042-5833-8155,Vishal Menon,26-02-2024,03-03-2024,Dunzo,Full-time,46,Primary,55,Rural,Sometimes,4282,714,1,D,0.42
4113-3235-5227,Radha Ghosh,26-02-2024,03-03-2024,Dunzo,Full-time,32,Secondary,4,Semi-urban,Sometimes,3454,576,1,B,0.42
5386-8233-5206,Sumit Shaikh,26-02-2024,03-03-2024,Dunzo,Part-time,38,Secondary,58,Urban,No,892,149,1,A,0.42
6469-9036-6851,Arjun Mishra,26-02-2024,03-03-2024,Dunzo,Part-time,32,Secondary,52,Semi-urban,Sometimes,725,121,1,A,0.42
4332-3345-5245,Rahul Mehta,26-02-2024,03-03-2024,Dunzo,Full-time,19,Primary,54,Rural,Sometimes,4152,692,1,D,0.42
9828-6083-7369,Geeta Rao,26-02-2024,03-03-2024,Dunzo,Full-time,40,Primary,3,Urban,Yes,3038,506,1,B,0.42
2315-5565-2950,Aarav Thakur,26-02-2024,03-03-2024,Dunzo,Full-time,22,Secondary,17,Urban,Yes,3371,562,1,B,0.42
6432-7615-2711,Harish Singh,26-02-2024,03-03-2024,Dunzo,Part-time,35,Primary,59,Semi-urban,Always,1672,279,1,A,0.42
5261-6367-8576,Rohit Joshi,26-02-2024,03-03-2024,Zepto,Full-time,31,Primary,55,Urban,Sometimes,3027,504,1,B,0.44
9114-9868-9592,Ajay Dey,26-02-2024,03-03-2024,Zepto,Part-time,22,Primary,32,Urban,Rarely,1502,250,1,A,0.44
7614-1219-4858,Ritu Paul,26-02-2024,03-03-2024,Zepto,Full-time,32,Secondary,3,Rural,Sometimes,2952,492,1,B,0.44
6718-8442-3547,Mahesh Tiwari,26-02-2024,03-03-2024,Zepto,Full-time,29,Secondary,50,Semi-urban,Sometimes,4469,745,1,D,0.44
9271-8904-1121,Neha Kamat,26-02-2024,03-03-2024,Zepto,Full-time,44,Secondary,33,Semi-urban,Sometimes,2901,484,1,B,0.44
9774-7544-4734,Padma Hussain,26-02-2024,03-03-2024,Zepto,Full-time,42,Secondary,48,Urban,Yes,3062,510,1,B,0.44
3757-5533-8291,Arun Bose,26-02-2024,03-03-2024,Zepto,Part-time,36,Primary,59,Rural,Yes,1247,208,1,A,0.44
3700-8975-8328,Vishal Parekh,26-02-2024,03-03-2024,Zepto,Full-time,40,Secondary,23,Urban,Always,3788,631,1,C,0.44
6658-1837-7096,Ritu Parekh,26-02-2024,03-03-2024,Zepto,Full-time,26,Primary,40,Semi-urban,Yes,4117,686,1,D,0.44
6600-9402-1991,Rahul Khan,26-02-2024,03-03-2024,Zepto,Full-time,34,Primary,11,Urban,Yes,3609,602,1,C,0.44
5175-3095-2616,Ravi Iyer,26-02-2024,03-03-2024,Zepto,Full-time,34,Secondary,19,Urban,Always,4159,693,1,D,0.44
4226-2988-5451,Naveen Bhat,26-02-2024,03-03-2024,Zepto,Full-time,28,Secondary,16,Urban,Always,3199,533,1,B,0.44
8962-1833-2315,Sumit Naik,26-02-2024,03-03-2024,Zepto,Full-time,42,Secondary,37,Urban,Yes,3415,569,1,B,0.44
6581-1385-9779,Kapil Patel,26-02-2024,03-03-2024,Zepto,Part-time,21,Secondary,48,Urban,Yes,906,151,1,A,0.44
1316-3182-3102,Dinesh Menon,26-02-2024,03-03-2024,Zepto,Full-time,19,Primary,19,Rural,Yes,2208,368,1,A,0.44
5279-6760-1948,Ritu Chatterjee,26-02-2024,03-03-2024,Zepto,Part-time,41,Primary,16,Urban,Sometimes,1568,261,1,A,0.44
6684-1843-4043,Anil Thakur,26-02-2024,03-03-2024,Zepto,Full-time,42,Primary,57,Rural,Yes,3104,517,1,B,0.44
6818-7429-8016,Anil Sen,26-02-2024,03-03-2024,Zepto,Full-time,31,Secondary,16,Urban,Sometimes,2710,452,1,B,0.44
8079-7829-1460,Ramesh Kumar,26-02-2024,03-03-2024,Zepto,Part-time,23,Primary,59,Semi-urban,Always,1691,282,1,A,0.44
7256-8339-9462,Sunita Das,26-02-2024,03-03-2024,Zepto,Full-time,43,Secondary,60,Semi-urban,Yes,3107,518,1,B,0.44
6041-2781-6418,Padma Verma,26-02-2024,03-03-2024,Zepto,Full-time,24,Secondary,46,Urban,Yes,3070,512,1,B,0.44
4482-2603-7750,Mamta Rajput,26-02-2024,03-03-2024,Zepto,Full-time,33,Secondary,58,Semi-urban,Always,3390,565,1,B,0.44
6414-6037-8077,Sanjay Nair,26-02-2024,03-03-2024,Zepto,Full-time,37,Primary,11,Urban,No,3144,524,1,B,0.44
2483-4676-5279,Dinesh Dey,26-02-2024,03-03-2024,Zepto,Full-time,21,Secondary,21,Semi-urban,Sometimes,3055,509,1,B,0.44
7804-3515-9206,Varun Rao,26-02-2024,03-03-2024,Zepto,Full-time,37,Primary,22,Semi-urban,Sometimes,3536,589,1,C,0.44
9797-8716-1961,Nikhil Rao,26-02-2024,03-03-2024,Zepto,Full-time,48,Secondary,8,Semi-urban,Always,3338,556,1,B,0.44
4462-9028-3672,Santosh Khan,26-02-2024,03-03-2024,Zepto,Part-time,34,Secondary,28,Semi-urban,Rarely,1164,194,1,A,0.44
1735-4310-3302,Mahesh Chauhan,26-02-2024,03-03-2024,Zepto,Full-time,29,Secondary,25,Semi-urban,Yes,2888,481,1,B,0.44
2551-6100-2942,Mamta Amin,26-02-2024,03-03-2024,Zepto,Full-time,23,Primary,7,Urban,Sometimes,2955,492,1,B,0.44
1348-9324-9910,Vimala Hegde,26-02-2024,03-03-2024,Zepto,Full-time,30,Primary,1,Semi-urban,Always,4120,687,1,D,0.44
6465-3300-6600,Harish Khan,26-02-2024,03-03-2024,Zepto,Full-time,20,Primary,30,Semi-urban,Sometimes,3780,630,1,C,0.44
9457-8502-3009,Mohit Siddiqui,26-02-2024,03-03-2024,Zepto,Full-time,28,Primary,27,Urban,Rarely,3751,625,1,C,0.44
2033-2074-2058,Yogesh Das,26-02-2024,03-03-2024,Zepto,Full-time,34,Secondary,32,Rural,Sometimes,3528,588,1,C,0.44
3746-6095-1214,Manoj Jain,26-02-2024,03-03-2024,Zepto,Part-time,46,Secondary,5,Urban,Rarely,692,115,1,A,0.44
9455-6586-6436,Shyam Naik,26-02-2024,03-03-2024,Zepto,Full-time,27,Primary,50,Urban,Yes,2579,430,1,A,0.44
7351-8165-6845,Pradeep Islam,26-02-2024,03-03-2024,Zepto,Full-time,30,Secondary,48,Urban,Sometimes,4087,681,1,C,0.44
5009-4335-5100,Sarita Bhatt,26-02-2024,03-03-2024,Zepto,Full-time,22,Secondary,33,Rural,Sometimes,3602,600,1,C,0.44
6915-8928-2630,Pushpa Bose,26-02-2024,03-03-2024,Zepto,Full-time,27,Secondary,53,Urban,Always,2593,432,1,A,0.44
7406-5446-8105,Priya Yadav,26-02-2024,03-03-2024,Zepto,Full-time,26,Secondary,32,Urban,Sometimes,3760,627,1,C,0.44
4209-5506-9159,Naresh Nair,26-02-2024,03-03-2024,Zepto,Full-time,47,Secondary,56,Urban,Yes,3601,600,1,C,0.44
2239-6681-5708,Priya Desai,26-02-2024,03-03-2024,Zepto,Part-time,34,Primary,30,Urban,Sometimes,588,98,1,A,0.44
3326-6509-5579,Kapil Sharma,26-02-2024,03-03-2024,Zepto,Full-time,43,Secondary,52,Semi-urban,Sometimes,3364,561,1,B,0.44
2521-5112-5365,Neha Gupta,26-02-2024,03-03-2024,Zepto,Full-time,28,Secondary,7,Urban,Sometimes,4320,720,1,D,0.44
2033-2118-9585,Satish Roy,26-02-2024,03-03-2024,Zepto,Full-time,36,Primary,13,Rural,Sometimes,2860,477,1,B,0.44
8014-3404-1919,Asha Tiwari,26-02-2024,03-03-2024,Zepto,Full-time,19,Secondary,9,Urban,Sometimes,3644,607,1,C,0.44
9202-6749-6844,Pradeep Rajput,26-02-2024,03-03-2024,Blinkit,Full-time,24,Secondary,26,Rural,Yes,3600,600,1,C,0.4
5014-9165-3640,Priya Naidu,26-02-2024,03-03-2024,Blinkit,Full-time,21,Secondary,41,Urban,No,3071,512,1,B,0.4
7753-1486-7826,Anita Kumar,26-02-2024,03-03-2024,Blinkit,Part-time,41,Primary,33,Urban,Sometimes,1562,260,1,A,0.4
6180-9079-6426,Ravi Naik,26-02-2024,03-03-2024,Blinkit,Full-time,45,Primary,37,Urban,Yes,4394,732,1,D,0.4
8521-8512-7159,Arjun Bose,26-02-2024,03-03-2024,Blinkit,Part-time,31,Secondary,7,Urban,Always,1648,275,1,A,0.4
8327-5663-4874,Harish Verma,26-02-2024,03-03-2024,Blinkit,Full-time,45,Primary,35,Rural,No,4096,683,1,C,0.4
7377-8689-9316,Rakesh Kamat,26-02-2024,03-03-2024,Blinkit,Full-time,43,Secondary,58,Urban,Sometimes,3789,632,1,C,0.4
2268-5463-1782,Anil Dey,26-02-2024,03-03-2024,Blinkit,Full-time,33,Primary,55,Urban,Yes,3279,546,1,B,0.4
4070-6532-2454,Divya Bhat,26-02-2024,03-03-2024,Blinkit,Full-time,45,Secondary,6,Urban,Sometimes,2294,382,1,A,0.4
5271-2109-5451,Pradeep Khan,26-02-2024,03-03-2024,Blinkit,Full-time,38,Secondary,20,Urban,Yes,3167,528,1,B,0.4
5297-6353-5050,Varun Sen,26-02-2024,03-03-2024,Blinkit,Full-time,36,Secondary,2,Urban,Yes,4710,785,1,D,0.4
9001-7801-8730,Ajay Mukherjee,26-02-2024,03-03-2024,Blinkit,Full-time,19,Secondary,46,Rural,Always,2954,492,1,B,0.4
4634-5063-8818,Ramesh Banerjee,26-02-2024,03-03-2024,Blinkit,Full-time,44,Primary,58,Urban,No,3289,548,1,B,0.4
4139-7446-7687,Varun Modi,26-02-2024,03-03-2024,Blinkit,Full-time,38,Secondary,3,Rural,No,3534,589,1,C,0.4
5373-2619-9934,Sunita Trivedi,26-02-2024,03-03-2024,Blinkit,Full-time,23,Secondary,49,Semi-urban,No,3432,572,1,B,0.4
1555-3163-5853,Lokesh Shenoy,26-02-2024,03-03-2024,Blinkit,Part-time,25,Secondary,55,Rural,No,888,148,1,A,0.4
3047-2262-3071,Pradeep Hegde,26-02-2024,03-03-2024,Blinkit,Full-time,29,Primary,16,Semi-urban,No,4582,764,1,D,0.4
6417-1894-3945,Sunita Mehta,26-02-2024,03-03-2024,Blinkit,Full-time,42,Primary,21,Urban,Yes,3240,540,1,B,0.4
4822-8935-8605,Laxmi Patel,26-02-2024,03-03-2024,Blinkit,Part-time,21,Secondary,44,Urban,No,1091,182,1,A,0.4
6834-7745-4886,Kapil Bhat,26-02-2024,03-03-2024,Blinkit,Part-time,38,Primary,43,Urban,Sometimes,1217,203,1,A,0.4
6826-1871-7520,Mahesh Siddiqui,26-02-2024,03-03-2024,Blinkit,Part-time,28,Secondary,37,Semi-urban,Yes,1209,202,1,A,0.4
8757-2544-7734,Aarav Jain,26-02-2024,03-03-2024,Blinkit,Full-time,35,Secondary,11,Semi-urban,Yes,2838,473,1,B,0.4
3340-7756-3915,Vishal Gupta,26-02-2024,03-03-2024,Blinkit,Full-time,41,Secondary,43,Urban,Always,3682,614,1,C,0.4
6573-4718-6955,Divya Mishra,26-02-2024,03-03-2024,Blinkit,Full-time,45,Primary,29,Rural,Sometimes,2997,500,1,B,0.4
5370-6487-7772,Ramesh Sharma,26-02-2024,03-03-2024,Blinkit,Full-time,20,Primary,40,Rural,Rarely,3200,533,1,B,0.4
4118-4049-5677,Rekha Siddiqui,26-02-2024,03-03-2024,Blinkit,Full-time,30,Primary,33,Semi-urban,Rarely,4103,684,1,C,0.4
9959-7368-3780,Praveen Mukherjee,26-02-2024,03-03-2024,Blinkit,Full-time,37,Secondary,13,Urban,Yes,3623,604,1,C,0.4
2240-3139-8297,Meena Ansari,26-02-2024,03-03-2024,Blinkit,Part-time,25,Primary,22,Semi-urban,Sometimes,958,160,1,A,0.4
3942-2789-4617,Tarun Dey,26-02-2024,03-03-2024,Blinkit,Full-time,45,Primary,44,Urban,Always,2812,469,1,B,0.4
4927-4748-6169,Suman Banerjee,26-02-2024,03-03-2024,Blinkit,Full-time,23,Secondary,52,Urban,Yes,3861,644,1,C,0.4
1862-8218-4480,Sanjay Amin,26-02-2024,03-03-2024,Blinkit,Full-time,36,Primary,58,Urban,Sometimes,4196,699,1,D,0.4
2111-8430-2288,Durga Naik,26-02-2024,03-03-2024,Blinkit,Full-time,38,Primary,14,Rural,Rarely,3373,562,1,B,0.4
6218-5384-6149,Sachin Trivedi,26-02-2024,03-03-2024,Blinkit,Full-time,44,Secondary,10,Rural,Yes,3733,622,1,C,0.4
7264-5239-1887,Neha Rao,26-02-2024,03-03-2024,Blinkit,Full-time,46,Primary,25,Urban,Yes,3656,609,1,C,0.4
4696-7598-4562,Sunita Naidu,26-02-2024,03-03-2024,Blinkit,Full-time,20,Primary,14,Semi-urban,Sometimes,4277,713,1,D,0.4
1322-5323-2045,Ganesh Ahmed,26-02-2024,03-03-2024,Blinkit,Full-time,35,Primary,2,Urban,Yes,2675,446,1,B,0.4
7831-2315-7694,Harish Mishra,26-02-2024,03-03-2024,Blinkit,Full-time,44,Secondary,21,Urban,Sometimes,4214,702,1,D,0.4
1915-5277-5334,Kavita Paul,26-02-2024,03-03-2024,Blinkit,Full-time,44,Primary,11,Urban,Yes,3508,585,1,C,0.4
2466-6952-4429,Sarita Hussain,26-02-2024,03-03-2024,Blinkit,Full-time,31,Primary,16,Semi-urban,Yes,2422,404,1,A,0.4
2890-3106-6044,Kapil Mehta,26-02-2024,03-03-2024,Blinkit,Part-time,37,Secondary,35,Semi-urban,Yes,978,163,1,A,0.4
8862-1595-2899,Prakash Bhatt,26-02-2024,03-03-2024,Blinkit,Full-time,27,Secondary,28,Urban,Rarely,3948,658,1,C,0.4
1613-9232-2974,Ramesh Shaikh,26-02-2024,03-03-2024,Blinkit,Part-time,27,Primary,55,Urban,Sometimes,527,88,1,A,0.4
3567-7571-4188,Usha Bhatt,26-02-2024,03-03-2024,Blinkit,Part-time,22,Secondary,30,Semi-urban,Yes,595,99,1,A,0.4
3401-3729-9774,Padma Siddiqui,26-02-2024,03-03-2024,Blinkit,Full-time,46,Primary,18,Urban,Rarely,3575,596,1,C,0.4
6500-9493-8365,Usha Shetty,26-02-2024,03-03-2024,Blinkit,Full-time,30,Primary,16,Urban,Yes,2850,475,1,B,0.4
4872-7040-4666,Sunita Desai,26-02-2024,03-03-2024,Blinkit,Full-time,37,Primary,16,Semi-urban,No,3248,541,1,B,0.4
1484-7249-6499,Arjun Modi,26-02-2024,03-03-2024,Blinkit,Full-time,30,Primary,25,Urban,Yes,2989,498,1,B,0.4
8685-9699-4233,Ganesh Menon,26-02-2024,03-03-2024,Blinkit,Full-time,47,Secondary,22,Semi-urban,Always,2500,417,1,A,0.4
6547-5811-5618,Savita Joshi,26-02-2024,03-03-2024,Blinkit,Full-time,41,Primary,29,Semi-urban,Always,3980,663,1,C,0.4
3061-3355-7797,Manoj Bhatt,26-02-2024,03-03-2024,Blinkit,Full-time,37,Primary,58,Rural,Yes,3098,516,1,B,0.4
6326-9135-8321,Geeta Hegde,26-02-2024,03-03-2024,Porter,Full-time,42,Secondary,57,Urban,Rarely,3681,614,1,C,0.38
2070-9865-1623,Umesh Qureshi,26-02-2024,03-03-2024,Porter,Part-time,46,Primary,17,Rural,Sometimes,2123,354,1,A,0.38
4988-8107-5587,Priya Modi,26-02-2024,03-03-2024,Porter,Part-time,27,Primary,40,Rural,Rarely,1421,237,1,A,0.38
1146-2904-8391,Vimala Bhat,26-02-2024,03-03-2024,Porter,Part-time,43,Primary,41,Semi-urban,No,1062,177,1,A,0.38
1617-6704-7185,Sunita Pandey,26-02-2024,03-03-2024,Porter,Full-time,38,Secondary,4,Semi-urban,Yes,4418,736,1,D,0.38
9252-3759-3336,Ritesh Verma,26-02-2024,03-03-2024,Porter,Full-time,45,Secondary,28,Urban,No,3250,542,1,B,0.38
1799-2093-4593,Pooja Ghosh,26-02-2024,03-03-2024,Porter,Full-time,21,Secondary,32,Semi-urban,Yes,3281,547,1,B,0.38
2229-3941-9805,Sachin Agarwal,26-02-2024,03-03-2024,Porter,Full-time,25,Secondary,60,Rural,Always,3861,644,1,C,0.38
4575-5534-8473,Sarita Dave,26-02-2024,03-03-2024,Porter,Full-time,34,Secondary,44,Urban,Yes,3596,599,1,C,0.38
2382-5049-6367,Laxmi Qureshi,26-02-2024,03-03-2024,Porter,Full-time,43,Primary,57,Urban,Yes,3494,582,1,B,0.38
4300-7108-8649,Harish Yadav,26-02-2024,03-03-2024,Porter,Full-time,40,Secondary,53,Rural,Always,4510,752,1,D,0.38
5061-5940-3963,Vimala Yadav,26-02-2024,03-03-2024,Porter,Part-time,22,Primary,16,Urban,Rarely,1829,305,1,A,0.38
5942-9523-2599,Meena Rao,26-02-2024,03-03-2024,Porter,Full-time,48,Primary,23,Urban,Sometimes,3278,546,1,B,0.38
4899-3975-5662,Lokesh Bose,26-02-2024,03-03-2024,Porter,Full-time,44,Secondary,54,Rural,Yes,4201,700,1,D,0.38
4479-1551-3816,Pushpa Gowda,26-02-2024,03-03-2024,Porter,Full-time,42,Secondary,15,Semi-urban,Yes,4544,757,1,D,0.38
5624-4228-8500,Rajesh Poojary,26-02-2024,03-03-2024,Porter,Full-time,26,Secondary,56,Urban,Sometimes,3370,562,1,B,0.38
3161-2751-4469,Sumit Iyer,26-02-2024,03-03-2024,Porter,Full-time,23,Primary,15,Urban,Always,3830,638,1,C,0.38
8988-9671-4407,Satish Joshi,26-02-2024,03-03-2024,Porter,Full-time,28,Secondary,2,Semi-urban,No,5307,884,1,D,0.38
9404-3993-1691,Tarun Bose,26-02-2024,03-03-2024,Porter,Full-time,48,Primary,31,Semi-urban,No,3354,559,1,B,0.38
4080-1727-1034,Santosh Modi,26-02-2024,03-03-2024,Porter,Full-time,48,Secondary,24,Semi-urban,No,4141,690,1,D,0.38
9977-6212-4855,Prakash Gupta,26-02-2024,03-03-2024,Porter,Full-time,34,Primary,23,Rural,No,4357,726,1,D,0.38
7775-7053-9446,Mahesh Kamat,26-02-2024,03-03-2024,Porter,Full-time,37,Secondary,13,Urban,No,3343,557,1,B,0.38
4691-4127-5162,Manju Gupta,26-02-2024,03-03-2024,Porter,Full-time,29,Primary,8,Urban,Yes,2409,402,1,A,0.38
2956-8564-4689,Divya Bose,26-02-2024,03-03-2024,Porter,Full-time,40,Secondary,9,Urban,Yes,3415,569,1,B,0.38
5980-1632-8862,Vimala Pandey,26-02-2024,03-03-2024,Porter,Part-time,20,Secondary,39,Urban,Sometimes,2328,388,1,A,0.38
7333-9835-7270,Bharat Das,26-02-2024,03-03-2024,Porter,Full-time,41,Primary,40,Rural,Yes,3170,528,1,B,0.38
7750-1012-3323,Kavita Malik,26-02-2024,03-03-2024,Porter,Full-time,35,Secondary,40,Urban,No,4371,728,1,D,0.38
9875-4589-5207,Ritesh Dave,26-02-2024,03-03-2024,Porter,Full-time,48,Secondary,8,Rural,No,3416,569,1,B,0.38
3621-5963-5898,Lalit Shenoy,26-02-2024,03-03-2024,Porter,Full-time,30,Secondary,15,Urban,Always,2628,438,1,B,0.38
7832-6167-2215,Rekha Gupta,26-02-2024,03-03-2024,Porter,Full-time,38,Secondary,18,Semi-urban,No,3757,626,1,C,0.38
7730-2202-5691,Praveen Chauhan,26-02-2024,03-03-2024,Porter,Part-time,22,Secondary,9,Urban,Sometimes,506,84,1,A,0.38
5022-3638-9422,Naresh Yadav,26-02-2024,03-03-2024,Porter,Part-time,42,Primary,1,Rural,Sometimes,1372,229,1,A,0.38
2118-7729-3810,Rakesh Bhatt,26-02-2024,03-03-2024,Porter,Full-time,45,Primary,8,Semi-urban,Yes,3060,510,1,B,0.38
6505-9684-9306,Meena Sharma,26-02-2024,03-03-2024,Porter,Full-time,38,Secondary,5,Urban,Sometimes,3987,664,1,C,0.38
8344-6419-3058,Bharat Dey,26-02-2024,03-03-2024,Porter,Full-time,22,Secondary,28,Urban,Yes,3587,598,1,C,0.38
8755-1169-5596,Nikhil Qureshi,26-02-2024,03-03-2024,Porter,Full-time,39,Secondary,4,Rural,Always,3312,552,1,B,0.38
7056-7523-1176,Sumit Dave,26-02-2024,03-03-2024,Porter,Full-time,31,Secondary,42,Semi-urban,Yes,2279,380,1,A,0.38
8132-7925-5463,Ritesh Yadav,26-02-2024,03-03-2024,Porter,Full-time,38,Primary,27,Urban,Always,5107,851,1,D,0.38
5822-9364-5125,Aarav Dey,26-02-2024,03-03-2024,Porter,Full-time,23,Secondary,41,Urban,Sometimes,4300,717,1,D,0.38
9265-8584-6075,Seema Parekh,26-02-2024,03-03-2024,Porter,Full-time,41,Primary,48,Semi-urban,Yes,3605,601,1,C,0.38
2607-1089-4413,Sarita Chatterjee,26-02-2024,03-03-2024,Shadowfax,Full-time,41,Secondary,57,Rural,Always,4511,752,1,D,0.33
2878-3901-7066,Anita Das,26-02-2024,03-03-2024,Shadowfax,Full-time,30,Primary,51,Semi-urban,Yes,2742,457,1,B,0.33
9630-7258-4744,Ramesh Bhatt,26-02-2024,03-03-2024,Shadowfax,Part-time,34,Primary,53,Urban,Yes,1585,264,1,A,0.33
9580-8699-5763,Suresh Gowda,26-02-2024,03-03-2024,Shadowfax,Part-time,38,Secondary,30,Semi-urban,Yes,1731,288,1,A,0.33
4058-6841-8721,Harish Trivedi,26-02-2024,03-03-2024,Shadowfax,Full-time,37,Secondary,30,Semi-urban,Sometimes,3993,666,1,C,0.33
3629-6720-4784,Shyam Ansari,26-02-2024,03-03-2024,Shadowfax,Full-time,40,Secondary,38,Rural,No,2511,418,1,A,0.33
7768-5261-1697,Pradeep Qureshi,26-02-2024,03-03-2024,Shadowfax,Full-time,28,Primary,21,Urban,Sometimes,4129,688,1,D,0.33
8788-5209-4660,Laxmi Siddiqui,26-02-2024,03-03-2024,Shadowfax,Part-time,41,Primary,19,Urban,Sometimes,1255,209,1,A,0.33
9736-4560-2907,Naresh Sen,26-02-2024,03-03-2024,Shadowfax,Part-time,22,Secondary,1,Urban,Always,1524,254,1,A,0.33
1968-3875-9262,Ritu Verma,26-02-2024,03-03-2024,Shadowfax,Full-time,20,Secondary,17,Rural,Always,4708,785,1,D,0.33
3102-8397-8216,Pooja Shaikh,26-02-2024,03-03-2024,Shadowfax,Full-time,44,Secondary,28,Semi-urban,Rarely,3556,593,1,C,0.33
1380-6424-7833,Dinesh Bhat,26-02-2024,03-03-2024,Shadowfax,Part-time,37,Primary,42,Urban,No,1113,186,1,A,0.33
8337-3768-6140,Priya Das,26-02-2024,03-03-2024,Shadowfax,Part-time,33,Secondary,38,Urban,Rarely,1488,248,1,A,0.33
8269-1104-6188,Sunita Agarwal,26-02-2024,03-03-2024,Shadowfax,Full-time,32,Secondary,15,Semi-urban,Always,3884,647,1,C,0.33
8020-2921-2114,Lalita Das,26-02-2024,03-03-2024,Shadowfax,Full-time,38,Primary,44,Rural,No,3756,626,1,C,0.33
